NumIters,Seconds,LearningRate,loss
13420.0,3215.620249,1e-05,0.0340622
13440.0,3219.043138,1e-05,0.0331916
13460.0,3222.396219,1e-05,0.0169526
13480.0,3225.773021,1e-05,0.0250973
13500.0,3229.149989,1e-05,0.012182
13520.0,3232.51523,1e-05,0.0220297
13540.0,3235.875601,1e-05,0.0128719
13560.0,3239.240841,1e-05,0.0198448
13580.0,3242.602879,1e-05,0.00880125
13600.0,3246.017612,1e-05,0.0256898
13620.0,3249.376387,1e-05,0.0242639
13640.0,3252.738173,1e-05,0.0328095
13660.0,3256.093129,1e-05,0.0203517
13680.0,3259.449396,1e-05,0.0147347
13700.0,3262.808234,1e-05,0.017201
13720.0,3266.170534,1e-05,0.0208423
13740.0,3269.532843,1e-05,0.0146192
13760.0,3272.889247,1e-05,0.0224747
13780.0,3276.248468,1e-05,0.0336923
13800.0,3279.611656,1e-05,0.0149835
13820.0,3282.971853,1e-05,0.0232872
13840.0,3286.333199,1e-05,0.00863879
13860.0,3289.693066,1e-05,0.0126469
13880.0,3293.050303,1e-05,0.0427049
13900.0,3296.417391,1e-05,0.028121
13920.0,3299.774826,1e-05,0.0216255
13940.0,3303.139881,1e-05,0.012071
13960.0,3306.497529,1e-05,0.0237927
13980.0,3309.863848,1e-05,0.01845
14000.0,3332.553033,1e-05,0.0209677
14020.0,3335.948642,1e-05,0.0154368
14040.0,3339.321563,1e-05,0.0130922
14060.0,3342.686938,1e-05,0.0425612
14080.0,3346.050497,1e-05,0.0202278
14100.0,3349.419443,1e-05,0.0399181
14120.0,3352.784817,1e-05,0.0258151
14140.0,3356.144049,1e-05,0.0192887
14160.0,3359.501486,1e-05,0.00976518
14180.0,3362.857425,1e-05,0.0139933
14200.0,3366.280963,1e-05,0.0126488
14220.0,3369.686369,1e-05,0.0174735
14240.0,3373.078443,1e-05,0.024407
14260.0,3376.569606,1e-05,0.0252252
14280.0,3380.003236,1e-05,0.0168422
14300.0,3383.366174,1e-05,0.0141182
14320.0,3386.725239,1e-05,0.0208467
14340.0,3390.084373,1e-05,0.0374029
14360.0,3393.447442,1e-05,0.0298844
14380.0,3396.83562,1e-05,0.019463
14400.0,3400.222621,1e-05,0.0383364
14420.0,3403.579716,1e-05,0.0133223
14440.0,3406.941751,1e-05,0.0165263
14460.0,3410.296233,1e-05,0.0295922
14480.0,3413.648996,1e-05,0.0273432
14500.0,3417.056392,1e-05,0.0176043
14520.0,3420.474027,1e-05,0.0293539
14540.0,3423.880914,1e-05,0.0204525
14560.0,3427.24395,1e-05,0.0349266
14580.0,3430.615423,1e-05,0.0196256
14600.0,3433.985643,1e-05,0.00640305
14620.0,3437.35273,1e-05,0.00993042
14640.0,3440.715282,1e-05,0.0149009
14660.0,3444.078783,1e-05,0.00628021
14680.0,3447.454897,1e-05,0.0416715
14700.0,3450.81287,1e-05,0.0144495
14720.0,3454.170791,1e-05,0.0160632
14740.0,3457.531497,1e-05,0.0186625
14760.0,3460.93851,1e-05,0.0221899
14780.0,3464.34115,1e-05,0.0218226
14800.0,3467.693172,1e-05,0.0123103
14820.0,3471.057414,1e-05,0.0161968
14840.0,3474.433606,1e-05,0.0308264
14860.0,3477.803086,1e-05,0.026837
14880.0,3481.186468,1e-05,0.0207928
14900.0,3484.565477,1e-05,0.017404
14920.0,3487.94262,1e-05,0.0202219
14940.0,3491.315908,1e-05,0.0200408
14960.0,3494.673085,1e-05,0.0279369
14980.0,3498.034348,1e-05,0.0328736
